data,preco_real,preco_previsto,erro,erro_absoluto,erro_percentual_absoluto
2022-08-01,106.09,109.73068471797284,-3.6406847179728317,3.6406847179728317,3.431694521606967
2022-08-02,106.51,107.92624224795128,-1.4162422479512742,1.4162422479512742,1.3296800750645705
2022-08-03,101.82,107.06000737279953,-5.240007372799539,5.240007372799539,5.14634391357252
2022-08-04,97.99,102.08485689669807,-4.094856896698076,4.094856896698076,4.178851818244796
2022-08-05,100.31,98.43880140056024,1.871198599439765,1.871198599439765,1.8654158104274399
2022-08-08,103.46,102.57986333333336,0.8801366666666297,0.8801366666666297,0.8507023648430598
2022-08-09,103.81,102.02773662504165,1.7822633749583474,1.7822633749583474,1.7168513389445597
2022-08-10,105.06,101.40208847911121,3.6579115208887885,3.6579115208887885,3.4817356947351876
2022-08-11,107.19,105.25581351087307,1.9341864891269296,1.9341864891269296,1.804446766607827
2022-08-12,103.7,106.72901309103914,-3.0290130910391326,3.0290130910391326,2.9209383713009958
2022-08-15,98.25,102.59491136904767,-4.344911369047665,4.344911369047665,4.422301647885664
2022-08-16,95.36,98.91979078082912,-3.5597907808291183,3.5597907808291183,3.733002077211743
2022-08-17,97.22,93.23172821790051,3.9882717820994884,3.9882717820994884,4.102316171671969
2022-08-18,96.35,97.88337795634924,-1.5333779563492413,1.5333779563492413,1.5914664829779361
2022-08-19,96.45,98.43990113095238,-1.9899011309523758,1.9899011309523758,2.063142696684682
2022-08-22,95.06,96.99540070641523,-1.9354007064152228,1.9354007064152228,2.0359780206345706
2022-08-23,99.49,93.04749051344919,6.442509486550804,6.442509486550804,6.475534713590115
2022-08-24,99.87,99.70404780219707,0.16595219780293746,0.16595219780293746,0.16616821648436714
2022-08-25,98.81,100.09716429439632,-1.2871642943963195,1.2871642943963195,1.3026660200347329
2022-08-26,101.13,99.57281030660398,1.5571896933960119,1.5571896933960119,1.5397900656541204
2022-08-30,99.34,100.08039231191546,-0.740392311915457,0.740392311915457,0.7453113669372428
2022-08-31,96.55,99.02205059962068,-2.4720505996206867,2.4720505996206867,2.56038384217575
2022-09-01,92.24,97.48223915140285,-5.242239151402856,5.242239151402856,5.6832601381210495
2022-09-02,93.09,91.83173611111111,1.2582638888888908,1.2582638888888908,1.351663861734763
2022-09-05,94.22,91.25333235294116,2.9666676470588413,2.9666676470588413,3.1486602070248795
2022-09-06,91.43,94.36491338017483,-2.9349133801748195,2.9349133801748195,3.2100113531388157
2022-09-07,86.83,91.5440311111111,-4.7140311111110975,4.7140311111110975,5.4290350237373
2022-09-08,87.99,88.74823135964913,-0.7582313596491304,0.7582313596491304,0.861724468290863
2022-09-09,91.68,89.09440603174602,2.5855939682539884,2.5855939682539884,2.8202377489681374
2022-09-12,93.45,91.63232728637377,1.8176727136262372,1.8176727136262372,1.9450751349665458
2022-09-13,92.04,94.6586218767507,-2.6186218767506944,2.6186218767506944,2.84509113075912
2022-09-14,92.83,90.98991633918632,1.8400836608136757,1.8400836608136757,1.9822079724374404
2022-09-15,89.28,93.74525047259932,-4.4652504725993225,4.4652504725993225,5.001400618950854
2022-09-16,89.43,89.62136189754693,-0.19136189754692623,0.19136189754692623,0.21397953432508804
2022-09-19,89.43,89.41814859768967,0.011851402310341541,0.011851402310341541,0.013252155104932955
2022-09-20,89.62,89.69190904708152,-0.0719090470815189,0.0719090470815189,0.08023772269752165
2022-09-21,89.86,89.27674950162697,0.5832504983730331,0.5832504983730331,0.649065767163402
